Risks,Annual_Returns,MSFT,AMZN,AAPL,GOOG,FB,TSLA,PHO,NFLX,PBW,AZN,ZM,QDEL,IMMU,LVGO,NRG,BE,PLUG,NVAX,AMD,NVDA,Sortino_Ratio
0.015700006362993086,10.261959407478033,0.0,0.0,6.752919266299479e-18,1.7340941583915452e-18,0.0,3.859230358956601e-17,3.1048648656946063e-18,4.00349644017415e-17,0.0,0.15576729900827002,0.36401182465611237,0.09570524244529577,5.745942979013695e-18,0.20000839772048332,4.0955870077847754e-18,0.18266297767969772,3.2967486836700167e-18,0.0018442584901408204,0.0,1.9431094360211196e-18,5.84
0.01579013850924601,10.340294975474048,1.4139759551803512e-19,5.85184736801629e-18,2.890348275704175e-17,0.0,0.0,1.6190276956091755e-16,0.0,5.016809516453448e-17,0.0,0.15097784290672558,0.3685528947583727,0.0951624991376077,9.661628852610631e-18,0.19942217129532797,0.0,0.18539286638527366,3.263490562570633e-17,0.0004917255166921241,1.7387567996491684e-17,4.7795435371477075e-18,5.85
0.01588084426928339,10.418630543470064,6.683535707369997e-18,0.0,1.3206895638749295e-17,0.0,6.066317800265835e-20,0.0,2.0580761972874136e-18,0.0,2.545835920486124e-18,0.14480929296612305,0.3716741661738427,0.09534963441346259,5.502568244720868e-18,0.1999389338176397,0.0,0.188155812702632,1.581191107952338e-17,7.215992630023836e-05,6.722532284174375e-18,0.0,5.87
0.015971264249324588,10.49696611146608,0.0,4.571512994132994e-18,3.1261636198562084e-18,2.0358947772564352e-17,2.9656647138553203e-18,1.579840226887497e-17,0.0,0.0,4.771712198666411e-18,0.13878634599342016,0.37551605755633893,0.0954062789895334,0.0,0.20032867606454938,7.981074850343031e-19,0.18996264139615804,0.0,2.688821387764051e-17,2.7486321385985372e-17,0.0,5.88
0.016061855603665652,10.575301679462095,0.0,7.572651134728166e-18,0.0,0.0,0.0,3.877481452084635e-17,0.0,0.0,0.0,0.13268587162325937,0.37943524504579756,0.09553373086636863,0.0,0.20072498040560854,3.375457950144915e-18,0.19162017205896603,0.0,7.806255641895632e-18,5.148921839352563e-19,0.0,5.9
0.016151998874855012,10.65363724745811,1.8459121214844774e-17,0.0,0.0,0.0,0.0,3.891278323001797e-17,0.0,0.0,0.0,0.126618510183719,0.38502428643099557,0.09544799515469432,2.1211536394006066e-18,0.19949647178425914,3.1396983860701677e-19,0.19341273644633197,1.156797673192527e-17,4.927967853727638e-18,2.081723788867492e-18,8.57678428656312e-19,5.91
0.01624413151454719,10.731972815454126,0.0,0.0,4.798021635085433e-18,0.0,2.668959168924738e-18,0.0,1.4965544987500484e-19,0.0,2.7949709327156715e-18,0.11924833096045052,0.3873154450852436,0.09625191291422519,0.0,0.2001467211308588,0.0,0.1970375899092221,3.533727477235115e-18,0.0,0.0,0.0,5.93
0.01633506341652621,10.810308383450142,0.0,0.0,1.6812810324437794e-17,0.0,1.9460654570814754e-18,2.2863671173326937e-17,0.0,2.5063379358363068e-17,5.436984919649777e-18,0.11457142778944533,0.3921955740904243,0.09544885662752364,3.0437771261835707e-19,0.2006798523825861,0.0,0.19710428911002062,4.2076400340710355e-17,0.0,0.0,8.18577586547087e-18,5.94
0.016429168605903342,10.888643951446156,0.0,0.0,0.0,8.453822277391915e-18,0.0,4.5102810375396984e-17,7.13119587445904e-18,1.7182191928502694e-17,0.0,0.1086367699131963,0.3907957403900233,0.09624070146808172,0.0,0.20668310249073002,0.0,0.19764368573796864,0.0,2.4343532703632348e-17,5.774324452019513e-18,3.703209021033001e-18,5.96
0.016519317312752222,10.966979519442171,5.224513374013102e-18,0.0,4.1970399340680184e-18,0.0,0.0,0.0,9.49051430576284e-18,0.0,0.0,0.10300204679490679,0.3969346891994625,0.09658738370635288,4.757929783382514e-19,0.20642409373190854,0.0,0.19705178656736944,9.894740766350435e-18,3.566690979187726e-18,4.55558552332076e-19,3.868687456335297e-18,5.97
